zone_risk_score,earnings_baseline,trust_score,past_claims_count,claim_approval_rate,weeks_active,forecast_rain_mm,forecast_aqi,tier_basic,tier_standard,tier_premium,city_bangalore,city_mumbai,city_delhi,city_chennai,city_hyderabad,month,recommended_weekly_premium
33,1660.01,56,4,0.816,34,7.4,40,0,1,0,0,0,0,0,1,6,173
53,1682.1,62,9,0.669,46,13.01,56,1,0,0,0,0,0,0,1,8,129
26,1474.86,66,13,0.948,1,2.58,324,0,1,0,1,0,0,0,0,3,186
11,1215.3,94,2,0.714,34,18.8,130,0,1,0,0,1,0,0,0,9,154
22,1360.66,81,8,0.732,7,3.04,292,1,0,0,0,0,1,0,0,4,121
40,2478.04,78,0,0.66,1,5.94,159,0,1,0,1,0,0,0,0,1,174
37,1974.3,94,11,0.473,42,4.59,206,0,1,0,1,0,0,0,0,5,183
69,1304.17,79,13,0.652,18,19.32,71,0,1,0,0,0,1,0,0,2,197
36,1360.32,60,2,0.866,35,17.2,180,0,0,1,0,0,1,0,0,9,278
24,1449.23,63,1,1.0,50,5.83,50,0,1,0,1,0,0,0,0,6,153
88,1784.56,59,1,0.77,19,4.42,142,0,0,1,0,1,0,0,0,7,291
42,1378.51,57,13,0.746,13,15.39,158,0,0,1,1,0,0,0,0,7,304
29,1840.98,80,2,0.84,23,2.41,314,1,0,0,1,0,0,0,0,6,113
51,1091.29,55,9,0.839,2,28.29,336,1,0,0,1,0,0,0,0,6,129
21,1262.34,68,6,0.842,3,3.83,192,1,0,0,0,0,0,1,0,1,122
82,2214.51,68,12,1.0,22,6.22,320,0,0,1,0,1,0,0,0,8,307
32,1090.7,61,5,0.804,36,16.52,66,0,1,0,1,0,0,0,0,3,170
81,2425.32,88,11,0.777,49,15.85,175,1,0,0,1,0,0,0,0,11,129
23,762.26,99,8,0.852,8,11.81,163,1,0,0,1,0,0,0,0,10,114
34,907.53,67,9,0.948,23,1.23,103,0,1,0,0,1,0,0,0,3,174
86,1373.73,52,12,1.0,8,2.77,87,1,0,0,0,1,0,0,0,12,129
94,2074.56,58,10,1.0,25,12.5,225,0,1,0,0,1,0,0,0,1,199
40,1936.31,55,9,0.887,35,19.62,142,0,0,1,0,0,1,0,0,3,287
63,766.38,50,13,0.773,47,1.84,54,0,1,0,0,0,1,0,0,4,175
14,897.04,91,2,0.837,11,45.27,323,0,0,1,0,0,1,0,0,12,266
22,1608.05,89,12,0.749,41,9.71,241,0,1,0,0,0,0,0,1,5,163
37,1019.85,78,4,0.883,43,17.22,340,1,0,0,0,0,0,0,1,11,117
52,1286.88,98,14,0.898,6,15.4,73,0,1,0,1,0,0,0,0,2,174
56,1421.85,84,8,0.942,42,1.13,344,1,0,0,1,0,0,0,0,12,123
80,1647.92,84,2,0.555,42,4.2,101,1,0,0,0,1,0,0,0,6,129
47,927.21,79,11,0.719,50,6.13,262,0,1,0,0,0,1,0,0,11,179
76,742.59,84,7,1.0,45,3.01,279,0,0,1,0,0,0,0,1,1,281
71,1236.98,88,8,0.685,17,11.47,77,0,1,0,0,1,0,0,0,10,188
48,572.26,71,10,0.735,36,8.24,256,0,1,0,1,0,0,0,0,11,181
46,1506.21,92,14,0.801,18,39.6,55,1,0,0,0,1,0,0,0,1,129
17,2163.17,77,10,1.0,33,2.02,167,0,0,1,1,0,0,0,0,4,255
90,649.85,67,6,0.949,18,8.24,111,1,0,0,1,0,0,0,0,12,129
61,636.73,81,12,0.808,7,23.04,225,1,0,0,0,1,0,0,0,9,129
42,568.46,54,5,0.781,29,0.4,138,0,1,0,1,0,0,0,0,3,164
90,2180.51,83,12,0.748,5,6.89,98,1,0,0,1,0,0,0,0,4,129
51,569.48,80,10,0.662,16,2.4,167,0,0,1,0,0,1,0,0,6,306
85,2465.27,95,5,0.728,31,31.76,271,0,1,0,1,0,0,0,0,11,180
36,1152.5,82,5,1.0,5,10.95,105,0,1,0,0,0,1,0,0,12,168
17,1090.4,53,4,1.0,10,3.19,216,1,0,0,0,0,1,0,0,5,115
32,592.43,63,6,0.799,29,45.89,53,1,0,0,0,0,1,0,0,12,129
73,1629.85,64,6,0.776,29,2.46,102,0,1,0,1,0,0,0,0,7,192
29,1630.35,69,6,1.0,16,4.02,303,0,0,1,1,0,0,0,0,4,272
25,1436.99,69,2,0.759,4,11.24,265,0,1,0,1,0,0,0,0,5,172
26,1053.14,98,10,0.95,1,8.38,154,0,1,0,0,1,0,0,0,7,178
89,1174.02,84,5,0.684,8,17.4,304,0,1,0,1,0,0,0,0,6,199
28,1073.06,53,8,0.875,28,11.07,178,0,1,0,0,0,0,1,0,2,173
17,1294.91,67,8,0.779,1,8.63,342,0,1,0,0,1,0,0,0,7,192
47,1117.76,73,3,0.919,28,4.09,334,0,1,0,1,0,0,0,0,5,165
47,1818.59,76,8,1.0,3,3.51,153,1,0,0,0,0,1,0,0,6,129
62,1021.15,82,1,0.759,50,1.03,163,0,0,1,0,0,0,0,1,10,255
40,1136.76,74,7,0.69,2,5.16,84,0,1,0,1,0,0,0,0,4,191
53,1314.47,54,1,0.805,25,15.57,31,0,1,0,1,0,0,0,0,2,164
69,408.32,67,4,1.0,37,3.35,291,0,1,0,1,0,0,0,0,1,175
85,1433.37,94,5,0.87,11,21.3,238,0,0,1,1,0,0,0,0,1,283
26,937.22,95,1,0.839,46,16.16,283,0,1,0,0,0,1,0,0,9,158
88,517.92,69,8,1.0,18,60.45,272,0,1,0,0,0,1,0,0,9,199
82,2313.14,84,5,0.928,42,12.94,59,0,0,1,0,0,0,1,0,11,269
48,1077.08,55,7,1.0,39,0.5,340,0,0,1,0,0,0,1,0,9,286
51,1294.78,76,3,0.686,40,9.0,40,0,1,0,0,0,0,0,1,12,173
57,2137.42,77,2,0.849,20,3.59,54,0,1,0,0,0,1,0,0,8,169
21,750.26,60,3,0.643,17,29.67,118,0,1,0,1,0,0,0,0,9,199
27,2185.65,58,0,0.686,7,12.45,165,0,1,0,0,0,1,0,0,10,177
88,907.44,77,0,1.0,48,15.27,115,0,0,1,0,0,1,0,0,12,276
15,1636.98,68,7,0.715,17,8.24,156,0,1,0,1,0,0,0,0,12,172
52,1839.92,88,0,1.0,4,34.11,309,0,0,1,0,0,0,0,1,1,277
44,2300.53,70,4,0.684,36,1.87,178,0,0,1,0,1,0,0,0,2,284
63,1676.04,80,9,0.836,30,4.93,173,0,1,0,0,1,0,0,0,4,174
71,1351.79,91,8,0.671,1,6.93,203,0,1,0,0,1,0,0,0,8,199
78,1601.77,56,2,0.948,35,8.06,167,0,1,0,0,0,1,0,0,8,181
91,824.37,86,9,0.881,12,14.98,302,0,1,0,0,1,0,0,0,4,194
25,1847.06,74,1,1.0,17,13.04,154,0,1,0,0,0,1,0,0,8,168
17,792.45,77,4,0.977,16,0.56,230,1,0,0,1,0,0,0,0,11,110
40,1570.22,85,11,0.868,28,12.86,295,0,1,0,1,0,0,0,0,2,182
19,1759.97,66,13,0.867,32,3.04,232,0,1,0,1,0,0,0,0,1,169
65,2287.02,75,1,0.66,46,5.38,236,0,1,0,1,0,0,0,0,12,184
85,1345.4,77,9,0.907,35,5.98,302,0,1,0,1,0,0,0,0,4,186
79,2028.2,86,0,0.836,19,11.83,232,1,0,0,0,0,1,0,0,9,129
29,751.81,66,10,0.949,29,11.44,131,0,0,1,1,0,0,0,0,3,278
14,728.01,98,8,0.962,29,4.76,317,1,0,0,1,0,0,0,0,8,117
32,1502.08,66,10,0.754,51,16.78,175,0,1,0,1,0,0,0,0,3,183
18,1652.32,82,9,0.741,16,1.3,331,0,0,1,0,0,1,0,0,10,264
67,1727.92,83,10,0.862,4,2.65,258,0,1,0,1,0,0,0,0,5,188
68,1965.92,72,8,0.811,21,5.53,269,0,1,0,0,0,0,0,1,6,198
89,1019.36,79,0,0.631,49,2.47,75,0,1,0,1,0,0,0,0,5,175
63,1707.48,76,3,0.699,51,26.25,159,0,1,0,0,0,1,0,0,7,193
55,795.09,58,4,1.0,44,26.28,56,0,1,0,0,0,1,0,0,12,172
31,859.9,69,11,0.917,1,1.87,150,0,1,0,1,0,0,0,0,4,185
73,541.35,72,1,0.846,19,5.33,274,0,0,1,0,0,1,0,0,4,262
17,1968.7,96,10,1.0,51,48.28,57,0,1,0,0,1,0,0,0,4,163
29,1464.69,68,8,0.841,44,0.2,85,0,1,0,0,1,0,0,0,9,171
60,900.19,86,8,0.956,26,0.44,78,1,0,0,1,0,0,0,0,1,114
87,1568.1,94,8,0.844,12,18.51,136,0,0,1,1,0,0,0,0,10,283
48,1143.9,53,7,0.859,17,4.82,120,0,0,1,0,1,0,0,0,7,287
46,2158.14,62,5,1.0,37,13.12,184,0,1,0,0,1,0,0,0,3,177
59,1509.11,87,0,0.746,28,9.63,118,0,0,1,0,0,1,0,0,10,251
43,462.6,61,13,0.933,36,11.85,297,1,0,0,0,1,0,0,0,12,129
84,2468.7,58,9,0.929,29,2.2,33,1,0,0,0,0,1,0,0,9,129
42,556.03,64,4,1.0,5,7.92,209,0,0,1,1,0,0,0,0,8,294
40,1861.51,70,7,0.839,38,10.39,342,1,0,0,1,0,0,0,0,9,129
63,1318.24,64,11,1.0,3,8.03,276,0,0,1,1,0,0,0,0,6,309
53,923.57,98,13,0.796,15,28.95,63,0,0,1,1,0,0,0,0,7,293
43,1820.56,54,3,0.783,3,0.16,335,0,1,0,0,1,0,0,0,7,188
80,664.38,54,7,0.977,13,2.42,309,1,0,0,0,1,0,0,0,8,129
71,2202.32,74,5,1.0,5,0.76,302,1,0,0,0,1,0,0,0,9,129
32,926.29,73,0,0.663,21,33.09,61,1,0,0,1,0,0,0,0,1,125
55,1159.05,86,0,0.734,41,2.67,83,0,0,1,1,0,0,0,0,5,249
65,1728.55,80,2,0.876,23,13.48,345,0,1,0,1,0,0,0,0,2,172
16,402.16,95,0,0.939,47,1.57,84,0,0,1,0,0,1,0,0,9,249
70,1392.77,83,3,1.0,22,0.54,159,0,1,0,0,0,1,0,0,12,168
12,2277.92,90,2,0.867,34,2.12,152,1,0,0,1,0,0,0,0,4,86
47,1828.87,63,6,1.0,41,3.23,173,1,0,0,1,0,0,0,0,10,125
93,1214.59,76,10,0.579,26,6.13,212,0,1,0,0,1,0,0,0,2,199
43,1786.89,96,8,0.67,47,0.22,120,0,1,0,0,0,1,0,0,10,174
53,2366.8,53,14,0.849,31,9.6,97,1,0,0,0,1,0,0,0,7,129
39,794.39,72,6,1.0,35,10.68,185,1,0,0,0,1,0,0,0,10,117
26,1516.8,87,10,0.802,7,3.44,109,0,0,1,0,0,0,0,1,5,266
68,892.95,95,4,0.806,40,3.08,308,0,0,1,0,1,0,0,0,8,272
19,2193.87,54,0,0.907,45,2.11,76,1,0,0,1,0,0,0,0,7,109
93,1914.21,76,4,0.816,32,2.42,295,0,1,0,0,0,1,0,0,9,187
27,2082.26,92,0,1.0,22,10.51,282,0,1,0,0,1,0,0,0,5,150
54,2380.32,63,5,0.865,47,9.31,218,0,1,0,0,1,0,0,0,8,191
68,887.85,56,12,1.0,6,24.64,256,1,0,0,0,0,0,1,0,7,129
71,502.31,95,7,0.873,21,17.57,210,0,1,0,0,0,1,0,0,5,177
68,1010.9,94,6,0.793,45,8.58,225,0,1,0,0,1,0,0,0,9,183
58,1238.19,67,0,0.863,39,1.83,114,1,0,0,0,1,0,0,0,2,108
72,1712.84,81,7,1.0,49,3.91,279,0,0,1,0,1,0,0,0,3,274
41,2075.18,51,11,0.825,47,6.46,344,1,0,0,0,0,0,0,1,4,129
19,1134.59,90,13,0.428,37,5.46,45,1,0,0,0,1,0,0,0,10,114
20,1394.34,92,13,0.779,27,0.67,193,0,1,0,0,0,0,1,0,8,160
79,2049.48,69,13,0.502,10,4.44,48,1,0,0,1,0,0,0,0,6,129
71,873.19,78,8,0.927,22,2.08,306,0,0,1,0,0,1,0,0,10,282
56,855.98,92,11,0.682,44,8.55,256,1,0,0,0,0,1,0,0,1,129
43,1637.39,75,9,0.857,51,26.66,324,0,1,0,0,0,0,0,1,3,181
26,1315.72,87,13,0.629,18,1.51,66,0,1,0,1,0,0,0,0,1,173
63,2392.68,50,1,0.837,4,19.74,214,1,0,0,0,1,0,0,0,10,129
85,1149.76,54,0,0.875,45,3.04,306,0,0,1,0,1,0,0,0,6,284
94,1995.07,63,5,0.776,35,11.68,286,0,1,0,0,0,0,1,0,4,194
49,1624.49,74,11,0.843,38,9.35,320,0,1,0,1,0,0,0,0,12,180
28,514.61,97,3,0.597,38,2.46,269,0,0,1,0,1,0,0,0,2,262
76,577.21,58,13,0.857,36,4.61,126,0,1,0,0,0,0,0,1,7,193
91,826.63,79,6,0.754,4,7.91,210,0,1,0,1,0,0,0,0,9,199
62,700.62,68,2,0.863,45,24.29,166,0,1,0,1,0,0,0,0,11,179
73,1091.68,89,2,0.832,10,2.04,124,0,0,1,0,1,0,0,0,3,261
92,1615.88,57,13,0.814,32,4.21,115,0,0,1,0,1,0,0,0,10,297
56,1664.96,65,7,0.783,10,51.84,148,1,0,0,0,1,0,0,0,11,129
15,1634.31,99,6,0.891,43,15.59,86,0,1,0,0,1,0,0,0,9,159
25,646.98,57,4,1.0,45,4.85,163,0,0,1,0,1,0,0,0,11,261
81,1660.47,72,2,0.83,10,1.53,77,1,0,0,0,0,0,1,0,1,117
27,1260.47,58,0,0.931,11,6.95,344,0,1,0,0,1,0,0,0,10,164
61,2296.41,81,10,1.0,50,8.77,116,0,1,0,1,0,0,0,0,6,185
57,2315.17,86,2,0.91,39,2.99,123,1,0,0,0,0,0,0,1,11,103
52,2013.17,83,14,0.963,9,12.45,224,0,1,0,0,0,0,0,1,1,188
48,1876.53,95,8,0.721,13,7.79,144,0,1,0,1,0,0,0,0,11,170
58,641.4,67,0,0.904,42,4.57,279,1,0,0,1,0,0,0,0,6,124
21,577.86,94,14,0.903,18,3.42,135,0,1,0,1,0,0,0,0,4,160
19,2165.75,93,4,1.0,47,3.35,108,0,1,0,0,0,1,0,0,3,149
80,1296.73,64,3,0.663,37,15.6,207,0,1,0,0,0,0,0,1,11,199
64,1347.86,64,10,1.0,47,6.9,226,0,0,1,1,0,0,0,0,5,295
10,2180.37,78,13,1.0,11,3.33,70,0,0,1,0,0,0,0,1,11,265
58,1705.01,72,5,0.995,28,15.53,113,0,1,0,1,0,0,0,0,6,178
45,776.76,72,1,0.678,6,0.22,307,1,0,0,0,0,0,0,1,3,129
30,843.13,50,3,0.714,33,53.71,278,0,0,1,0,1,0,0,0,2,276
46,413.39,71,8,0.944,14,21.95,120,0,1,0,1,0,0,0,0,2,180
33,1892.41,56,13,0.538,47,13.59,275,0,1,0,0,0,0,1,0,9,199
64,1419.78,94,14,0.624,29,3.1,235,0,0,1,0,0,1,0,0,4,287
34,2394.92,81,10,0.969,39,22.06,167,0,1,0,0,0,0,0,1,3,178
16,1899.43,77,4,1.0,15,16.96,176,0,0,1,1,0,0,0,0,10,259
90,616.62,99,14,1.0,48,16.16,120,1,0,0,1,0,0,0,0,9,129
80,739.24,81,7,0.8,5,1.93,117,1,0,0,0,0,0,0,1,7,129
80,1453.62,82,1,0.72,22,9.56,262,0,1,0,0,0,0,1,0,5,176
33,2342.24,92,11,0.735,31,23.03,72,0,1,0,0,0,1,0,0,6,176
20,919.23,62,10,0.918,19,7.02,312,0,1,0,0,1,0,0,0,8,186
82,2133.72,77,8,0.82,51,8.02,165,0,1,0,0,0,1,0,0,12,175
21,1055.77,58,11,0.647,18,5.24,57,0,1,0,1,0,0,0,0,7,196
44,966.78,97,6,0.929,6,11.09,73,0,1,0,1,0,0,0,0,9,176
72,2292.92,92,6,0.696,9,19.69,136,0,0,1,0,1,0,0,0,11,290
77,499.21,52,1,0.962,30,7.14,222,0,0,1,0,0,0,1,0,5,274
66,1787.56,66,7,0.956,31,34.73,293,1,0,0,0,1,0,0,0,10,129
22,490.65,83,8,0.805,35,5.17,157,0,1,0,1,0,0,0,0,2,161
32,2081.6,81,9,0.893,17,1.29,31,0,1,0,1,0,0,0,0,4,166
92,2141.75,58,10,0.806,42,0.15,175,1,0,0,0,0,1,0,0,2,129
48,2276.05,90,11,0.839,16,8.65,154,0,0,1,0,0,1,0,0,5,269
89,790.79,97,4,0.658,33,16.79,218,1,0,0,0,1,0,0,0,3,129
21,661.45,50,14,0.341,4,18.87,327,1,0,0,0,0,0,0,1,10,129
43,1457.42,98,2,0.831,31,33.17,33,0,0,1,0,0,1,0,0,2,257
80,970.43,91,13,0.701,33,7.47,349,0,1,0,0,1,0,0,0,8,196
84,1673.22,69,2,0.722,50,2.36,196,1,0,0,0,0,0,0,1,8,129
40,1478.87,54,12,0.713,36,11.34,236,0,1,0,1,0,0,0,0,5,183
71,704.19,89,12,0.993,11,22.34,119,0,0,1,0,1,0,0,0,5,290
22,1952.47,94,5,1.0,4,2.05,295,1,0,0,0,0,0,1,0,5,109
40,2087.95,70,13,0.901,51,4.28,258,0,1,0,0,0,0,1,0,4,177
11,2422.39,54,0,0.801,36,15.29,248,0,0,1,1,0,0,0,0,10,252
24,1230.63,53,9,0.9,5,2.67,184,0,0,1,0,0,0,1,0,3,277
66,1109.24,57,10,1.0,21,22.89,117,0,1,0,1,0,0,0,0,11,199
84,803.75,74,8,1.0,13,18.47,144,0,1,0,0,0,1,0,0,7,199
43,779.82,56,5,0.737,4,7.03,124,0,1,0,0,1,0,0,0,1,179
77,1074.21,86,8,0.622,42,60.86,39,0,1,0,0,0,1,0,0,1,188
84,2461.82,91,2,0.896,50,3.5,234,0,0,1,0,1,0,0,0,8,275
38,593.74,81,9,0.581,35,26.8,240,0,1,0,0,1,0,0,0,9,199
75,944.67,66,12,0.892,26,3.44,322,0,1,0,0,1,0,0,0,4,196
25,580.55,77,2,0.883,26,11.86,32,0,1,0,0,0,1,0,0,6,160
48,974.63,55,9,0.83,19,14.07,300,0,1,0,0,0,0,1,0,4,191
86,594.04,91,12,1.0,37,10.51,219,0,1,0,0,0,0,0,1,5,183
46,1467.45,97,6,0.862,11,7.69,166,0,1,0,0,1,0,0,0,3,163
90,1320.55,91,14,0.933,2,10.57,96,0,0,1,1,0,0,0,0,3,285
30,765.51,85,6,1.0,31,0.23,33,0,0,1,0,1,0,0,0,1,251
53,767.1,51,3,0.84,18,21.29,58,1,0,0,1,0,0,0,0,7,129
28,1714.83,80,10,0.791,11,7.61,186,0,0,1,0,0,0,1,0,2,278
80,1212.95,50,14,0.795,44,6.62,60,1,0,0,0,0,0,1,0,11,129
17,518.01,52,13,0.913,16,8.55,51,0,1,0,1,0,0,0,0,5,176
86,2332.4,62,7,0.898,2,8.46,133,0,1,0,1,0,0,0,0,11,192
75,1250.4,80,10,1.0,32,13.05,201,1,0,0,0,1,0,0,0,11,129
50,1641.2,78,13,0.755,48,0.92,153,0,0,1,0,0,0,0,1,1,269
84,2259.37,93,1,0.815,48,28.26,51,0,1,0,1,0,0,0,0,6,175
79,1244.53,82,0,0.993,22,28.25,157,0,0,1,0,0,1,0,0,9,283
70,2123.39,59,0,0.948,36,0.13,246,0,1,0,0,0,0,0,1,9,175
35,2320.98,87,1,0.841,8,7.43,189,0,1,0,0,0,1,0,0,7,161
80,765.54,58,10,0.821,36,13.2,38,0,1,0,0,0,1,0,0,5,187
92,2274.23,50,10,0.775,43,3.28,131,0,1,0,0,0,0,1,0,10,191
79,651.65,93,5,0.714,25,10.19,221,0,1,0,1,0,0,0,0,2,178
38,977.77,86,7,0.846,40,10.67,231,0,1,0,0,0,0,1,0,1,160
75,2097.24,81,2,0.938,44,2.45,205,0,1,0,0,0,0,0,1,3,166
28,2291.44,82,11,0.905,31,2.36,338,0,1,0,0,0,0,1,0,8,181
77,1836.69,51,5,0.838,4,13.96,189,0,0,1,1,0,0,0,0,10,290
67,620.13,95,7,0.898,39,12.36,198,0,0,1,1,0,0,0,0,2,265
79,1498.28,51,8,0.707,45,19.89,282,0,0,1,0,0,0,0,1,11,295
66,1602.53,54,7,0.935,43,21.54,123,1,0,0,0,1,0,0,0,10,129
46,991.91,59,6,0.635,10,1.72,262,0,1,0,1,0,0,0,0,5,198
70,2481.72,87,3,0.888,27,16.25,265,0,0,1,0,0,1,0,0,9,278
39,1104.82,86,2,0.939,41,10.91,192,1,0,0,1,0,0,0,0,12,98
80,841.54,51,6,0.866,38,10.35,343,1,0,0,1,0,0,0,0,3,129
82,631.29,90,0,0.851,17,3.15,251,0,1,0,0,0,1,0,0,10,162
34,1194.85,91,6,0.691,45,17.66,158,0,1,0,1,0,0,0,0,8,188
74,1854.5,89,5,0.843,38,45.97,38,0,0,1,1,0,0,0,0,8,285
15,885.98,74,2,1.0,25,1.78,334,0,1,0,1,0,0,0,0,1,156
27,2016.04,87,13,0.84,17,13.46,241,0,1,0,1,0,0,0,0,4,173
19,684.34,86,2,0.809,13,4.78,117,1,0,0,0,0,0,1,0,4,98
20,1324.98,67,1,0.608,21,2.08,176,1,0,0,0,1,0,0,0,6,129
74,1874.98,76,0,0.905,15,1.49,110,0,1,0,1,0,0,0,0,9,172
86,684.15,69,10,0.916,48,2.34,305,0,0,1,1,0,0,0,0,5,288
93,1655.47,99,4,0.779,24,19.08,300,1,0,0,0,0,1,0,0,8,129
74,2077.8,83,12,0.813,7,7.94,277,1,0,0,1,0,0,0,0,3,129
61,1650.65,93,6,0.651,45,22.25,178,0,1,0,0,1,0,0,0,11,184
76,1474.07,57,6,0.868,38,23.96,83,0,1,0,0,1,0,0,0,11,190
91,2160.43,53,5,0.925,40,1.63,155,0,1,0,1,0,0,0,0,3,180
87,2469.38,79,10,0.511,22,9.91,261,1,0,0,0,0,0,0,1,10,129
40,780.76,85,14,0.844,42,0.53,30,0,1,0,1,0,0,0,0,7,172
26,1851.83,58,9,1.0,10,3.2,61,0,1,0,0,1,0,0,0,7,189
64,569.38,90,5,0.873,33,1.9,43,1,0,0,0,1,0,0,0,11,98
45,489.97,61,10,0.924,12,18.25,313,0,1,0,1,0,0,0,0,5,199
35,989.72,63,6,1.0,8,4.54,337,0,0,1,0,0,0,1,0,9,289
62,2438.93,84,14,0.935,40,50.3,184,0,1,0,0,1,0,0,0,12,190
26,1559.61,55,7,0.796,22,1.52,300,0,1,0,0,0,0,1,0,11,166
34,963.37,96,4,0.607,39,2.59,218,0,1,0,1,0,0,0,0,5,162
11,678.43,72,0,1.0,39,10.35,274,0,1,0,0,1,0,0,0,6,157
14,2332.39,53,6,0.962,47,34.66,143,0,1,0,0,0,1,0,0,12,176
13,1160.97,50,1,0.977,44,13.22,283,1,0,0,0,0,0,1,0,8,119
45,1044.06,58,10,1.0,16,1.34,158,1,0,0,1,0,0,0,0,11,129
15,2201.72,97,14,1.0,48,5.35,263,1,0,0,1,0,0,0,0,9,119
30,1669.25,58,4,0.969,34,55.57,161,0,1,0,0,1,0,0,0,1,173
86,754.14,93,6,0.854,46,0.72,56,0,1,0,1,0,0,0,0,2,169
35,1285.17,95,6,0.802,16,3.36,188,0,1,0,0,0,0,0,1,8,169
64,2349.29,64,8,0.96,14,1.33,80,0,1,0,1,0,0,0,0,4,181
48,2292.53,73,4,0.872,6,17.17,136,0,1,0,0,0,1,0,0,7,188
93,547.23,97,5,0.867,50,17.93,220,0,1,0,0,1,0,0,0,5,180
42,964.09,57,9,0.998,10,4.21,117,0,0,1,0,1,0,0,0,12,287
23,724.53,77,13,1.0,24,4.09,187,0,1,0,0,0,0,0,1,4,176
65,1521.0,91,11,0.709,27,16.79,211,0,1,0,0,0,0,1,0,9,190
90,1974.96,95,10,0.922,47,1.72,280,0,1,0,0,0,1,0,0,4,183
30,1020.64,66,5,0.699,50,17.26,344,1,0,0,0,0,1,0,0,12,129
55,1991.79,84,0,0.879,9,1.02,135,0,1,0,1,0,0,0,0,10,159
25,1804.3,80,9,0.598,48,3.49,95,1,0,0,1,0,0,0,0,6,129
25,1929.27,53,6,0.745,16,7.01,88,1,0,0,1,0,0,0,0,5,119
93,2391.31,97,14,0.853,2,1.29,191,1,0,0,1,0,0,0,0,4,129
38,1291.68,63,9,1.0,31,0.78,110,0,1,0,1,0,0,0,0,7,184
17,1119.39,74,14,0.628,47,3.15,197,0,1,0,0,1,0,0,0,10,174
12,1836.08,95,6,0.915,19,8.82,215,0,0,1,1,0,0,0,0,4,253
28,2095.87,97,3,0.845,11,16.78,113,0,0,1,0,0,1,0,0,11,260
75,802.04,89,3,1.0,22,13.18,186,0,1,0,1,0,0,0,0,6,180
88,2178.28,99,10,0.789,29,7.93,285,0,1,0,0,0,0,1,0,3,184
83,521.49,56,5,0.915,31,10.82,227,0,0,1,0,1,0,0,0,11,286
91,413.43,80,2,0.827,8,7.71,334,0,1,0,0,1,0,0,0,10,185
31,732.7,84,13,0.703,10,7.79,291,0,1,0,1,0,0,0,0,10,180
55,2455.2,87,13,0.764,6,0.16,36,0,0,1,1,0,0,0,0,12,270
22,1499.49,69,14,0.737,31,4.83,131,1,0,0,0,0,0,1,0,5,125
42,497.79,65,9,0.588,51,8.18,99,0,0,1,0,1,0,0,0,9,298
14,2494.07,71,5,1.0,35,9.02,51,0,0,1,1,0,0,0,0,5,250
86,1964.31,85,10,0.796,50,7.09,269,1,0,0,0,0,0,0,1,10,129
36,2159.81,68,10,0.922,40,11.98,238,0,0,1,1,0,0,0,0,7,297
87,847.18,51,3,0.684,29,4.59,327,0,1,0,0,1,0,0,0,11,199
33,621.44,53,9,0.857,21,1.54,113,0,0,1,1,0,0,0,0,2,279
76,1481.68,83,7,0.926,41,0.32,61,1,0,0,1,0,0,0,0,1,113
72,2021.57,56,4,0.863,5,8.44,317,0,0,1,0,1,0,0,0,11,292
57,1739.34,96,12,0.725,5,6.88,291,0,1,0,1,0,0,0,0,8,193
72,1725.22,98,7,0.971,24,2.69,163,0,0,1,0,0,0,1,0,2,264
87,1989.9,63,8,0.543,15,2.5,137,1,0,0,0,0,1,0,0,9,129
21,876.74,92,3,0.614,28,8.71,186,0,0,1,1,0,0,0,0,10,259
37,1789.19,81,0,0.833,34,1.13,194,0,1,0,0,0,0,1,0,5,149
53,1223.43,66,9,0.491,13,1.46,194,0,0,1,0,0,0,1,0,4,301
52,546.48,86,6,0.732,44,2.86,144,0,1,0,0,0,1,0,0,2,153
26,824.5,63,12,0.779,32,21.6,263,0,0,1,1,0,0,0,0,8,298
49,2067.41,66,6,1.0,22,12.21,133,0,1,0,0,1,0,0,0,2,175
58,2281.45,81,4,0.751,29,8.15,125,0,0,1,1,0,0,0,0,12,269
94,993.93,51,4,0.772,3,4.61,199,0,1,0,1,0,0,0,0,10,195
66,799.76,88,0,0.573,5,5.41,89,0,1,0,1,0,0,0,0,9,180
93,456.12,53,14,0.861,50,1.89,117,0,0,1,0,0,0,0,1,3,286
73,2390.16,89,2,0.851,11,18.36,160,0,1,0,0,1,0,0,0,9,180
84,1836.1,79,0,0.686,48,2.01,42,0,1,0,0,0,0,1,0,4,176
66,2409.76,79,6,0.987,41,14.3,168,0,1,0,0,0,0,1,0,9,187
83,2214.08,82,4,0.977,26,2.74,342,1,0,0,1,0,0,0,0,9,129
83,1114.98,91,11,0.766,9,14.13,226,0,0,1,0,0,0,1,0,5,294
79,636.63,50,3,0.561,44,3.62,255,0,1,0,0,0,1,0,0,4,191
85,1448.02,82,13,0.689,11,39.77,148,0,1,0,1,0,0,0,0,3,199
52,456.31,85,6,1.0,1,25.25,317,0,1,0,0,0,1,0,0,11,187
32,714.82,98,8,0.871,38,20.9,298,0,0,1,0,1,0,0,0,10,266
36,890.21,80,5,0.735,45,2.0,302,0,1,0,0,0,1,0,0,4,159
67,1797.86,86,13,1.0,28,0.88,95,1,0,0,0,1,0,0,0,6,124
46,1470.74,63,8,0.822,23,33.29,242,0,1,0,0,0,0,0,1,8,199
15,1035.08,55,5,0.852,31,5.72,280,0,0,1,0,0,1,0,0,12,269
74,1586.01,56,9,1.0,2,20.85,294,0,0,1,1,0,0,0,0,3,306
